rcid,date,me,nu,di,hr,co,ec,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,SRB,ZAF,ZMB,ZWE
6158,2018-12-22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,8,1,1,1,1,1,8,1,1,1,8,1,1,1,1,1,1,1,1,3,1,8,1,1,1,2,1,1,1,1,1,3,1,2,8,8,1,8,1,1,8,1,1,1,1,8,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,8,8,2,1,8,1,1,1,1,8,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,3,8,1,1,1,3,1,1,1,1,1,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1.0,2,8,1,1,1,1,2,8,1,8,1,1,2,2,1,1,1,1,1,3,1,2,1,2,1,1,1,1,3,8,1,1,1,2,1,1,1,1,1,8,1,1,1,1,1,8,8,8,1,1,2,1,8,2,2,2,1,1,1,9,1,1,1,1,1,8,2,2,3,1,8,1.0,2,1,1,2
9058,2019-11-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,2,1,3,1,1,1,1,1,1,1.0,1,1,1,1
9138,2019-11-27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,8,1,1,1,8,1,8,1,1,1,1,1,1,8,8,1,1,8,1,1,8,1,1,1,1,1,1,1,8,8,1,8,8,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,8,1,1,8,1,1,8,1,8,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,8,1,1,1,8,1,1,1,1,8,8,8,1,1,8,1,1,1,1,1,8,8,1,1,1,1,8,1,8,1.0,1,8,8,1,8,1,8,8,8,1,1,1,1,1,1,8,1,1,1,1,2,1,1,8,1,1,1,1,2,8,1,8,8,1,1,8,1,1,8,8,8,1,1,1,1,8,8,8,1,8,1,1,1,8,8,8,1,1,1,9,8,8,1,1,1,1,1,1,1,8,1,1.0,1,1,1,8
9059,2019-12-03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,1,3,1,1,8,1,1,8,1,1,1,1,1,1,1,1,2,8,1,1,1,8,3,1,1,1,1,2,8,8,1,8,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,8,8,1,8,2,1,2,1,8,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,8,8,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,8,1,1,3,1,1,1,8,1.0,1,1,1,1,8,1,1,8,1,1,1,1,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,8,1,1,1,1,8,8,1,8,1,1,1,1,1,2,8,1,1,8,9,8,1,1,1,3,1,1,1,1,2,2,1.0,1,1,1,1
9096,2019-12-03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,1,3,1,1,8,1,1,8,1,1,1,1,1,1,1,1,1,8,1,1,1,8,3,1,1,1,1,2,8,8,1,8,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,2,1,1,8,8,1,8,3,1,2,1,8,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,8,8,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,8,1,2,3,1,1,1,8,1.0,1,1,1,1,8,1,1,8,2,1,1,1,1,3,1,1,1,1,1,1,8,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,8,1,1,1,1,8,8,1,8,2,1,1,1,1,2,8,1,1,8,9,8,1,1,1,3,1,1,1,1,2,2,1.0,1,1,1,1
9101,2019-12-03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,2,1,2,2,1,3,3,1,1,2,8,8,1,3,1,8,2,2,1,1,3,8,1,1,1,8,3,2,1,1,2,2,8,8,3,8,2,1,1,1,3,3,1,8,3,1,1,1,1,1,2,3,1,2,2,2,3,1,2,2,2,1,1,8,8,3,8,3,1,3,2,8,3,1,1,2,1,1,2,3,2,1,1,2,1,1,1,1,8,8,2,1,1,1,8,1,1,2,1,1,3,2,2,1,2,2,8,1,2,3,2,1,1,8,2.0,8,1,1,1,8,1,1,8,1,1,3,2,1,3,2,1,1,2,2,1,2,2,2,1,2,2,1,3,2,2,1,1,1,1,2,1,1,2,1,2,8,1,3,2,2,8,8,1,8,2,1,1,1,8,2,8,1,1,8,9,8,1,2,1,3,1,1,1,1,2,2,1.0,2,1,1,1
9103,2019-12-03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,2,1,1,2,1,3,2,1,1,2,1,8,1,2,1,8,2,2,1,1,3,8,1,1,1,8,3,2,1,1,1,2,8,8,3,8,2,1,1,1,3,2,1,8,2,1,1,1,1,1,2,2,1,2,2,2,3,1,2,2,2,1,1,8,8,2,8,3,1,3,2,8,3,1,1,2,1,1,1,3,2,1,1,2,1,1,1,1,8,8,2,1,1,1,8,1,1,2,1,1,2,2,2,1,2,2,8,1,2,3,2,1,1,8,2.0,8,1,1,1,8,1,1,8,1,1,2,2,1,3,2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,1,1,2,1,1,2,1,2,8,1,2,2,2,8,8,1,8,2,1,1,1,1,2,8,1,1,8,9,8,1,2,1,3,1,1,1,1,2,2,1.0,2,1,1,1
9125,2019-12-03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,2,1,1,1,1,3,2,1,8,2,1,8,1,2,1,1,2,1,1,1,3,8,1,1,1,8,3,2,1,1,2,2,8,8,1,8,1,1,1,2,2,2,1,8,2,1,1,1,1,1,2,2,1,2,2,2,3,1,3,2,2,1,1,8,8,2,8,2,8,2,2,8,2,1,1,2,1,1,2,3,2,1,1,2,1,2,1,1,8,8,2,1,1,1,8,1,1,2,1,8,2,2,2,1,2,1,8,1,2,3,2,1,2,8,2.0,1,1,1,1,8,1,1,8,2,1,2,2,1,2,2,1,1,2,1,1,3,2,2,1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,8,2,8,1,2,2,2,8,8,1,8,2,1,1,1,1,2,8,1,1,2,9,8,1,2,1,3,1,1,1,1,2,2,1.0,2,1,1,1
9075,2019-12-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,2,1,1,2,2,3,8,1,1,8,3,1,8,8,2,1,2,1,2,3,1,2,2,1,2,2,8,2,1,1,2,3,2,2,8,8,2,8,8,8,3,1,1,1,1,8,1,2,2,2,2,2,1,1,2,1,2,1,1,8,1,1,2,8,8,8,8,1,2,1,1,1,1,1,1,2,2,1,3,2,1,1,1,2,8,1,2,8,3,3,2,8,2,2,3,8,8,2,2,1,2,8,1,1,1,8,1,1,8,2,2,1,1,8,1,3,1.0,2,2,8,8,8,2,2,8,2,3,1,1,2,2,1,2,2,8,2,3,2,1,1,3,1,2,2,1,3,8,2,3,2,1,2,8,1,1,8,8,8,2,1,1,1,8,8,3,2,2,2,8,8,8,8,2,2,1,8,9,8,2,1,2,1,8,2,3,2,1,2,2.0,3,2,1,3
9147,2019-12-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,8,1,1,1,1,1,1,1,1,1,8,1,1,8,1,1,1,1,1,8,1,1,1,1,1,1,8,8,1,8,1,1,8,1,8,8,2,8,1,8,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,8,1,1,8,8,1,8,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,8,1,1,8,8,1,1,1,1,1,1,1,8,1,8,1,1,8,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1.0,1,1,8,1,8,1,8,8,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,8,1,1,1,1,1,8,1,1,1,1,1,8,2,1,8,8,8,8,1,1,1,8,8,8,8,1,1,8,8,8,1,1,8,3,1,9,8,8,1,1,1,8,8,2,1,1,1,8.0,1,8,1,8
9061,2019-12-12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,8,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,8,1,8,1,1,1,1,3,1,1,1,1,1,1,1,1,1,8,8,1,1,1,1,1,1,1,2,1,1,1,1,1,1,8,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1,2
9062,2019-12-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,8,1,1,8,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1,1,2,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,2,8,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,8,1,1,1,8,9,8,1,1,1,1,1,8,1,1,1,1,1.0,1,1,1,1
9067,2019-12-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,8,1,1,2,1,2,1,1,1,1,1,1,1,1,8,1,1,1,8,1,1,8,1,1,1,1,1,1,8,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1.0,1,1,8,1,1,1,1,1,1,2,1,1,1,8,1,2,1,1,1,1,1,8,1,8,1,1,2,1,1,1,2,2,1,1,1,1,1,1,8,8,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,8,9,1,1,1,1,1,1,1,2,8,1,1,2.0,1,1,1,1
9069,2019-12-12,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,8,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,8,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,8,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1.0,1,1,1,1,1,1,1,1,8,1,1,1,1,1,2,1,2,1,1,1,1,8,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,9,8,1,1,1,2,1,1,2,1,1,1,1.0,1,2,1,2
9070,2019-12-12,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,2,2,1,2,2,1,2,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,8,1,1,1,1,1,2,2,2,1,8,2,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,1,8,1,1,8,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,1,1,2,2,1,2,1,2.0,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,8,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,9,8,1,2,1,2,1,1,1,1,1,1,1.0,2,2,1,2
9072,2019-12-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,8,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.0,1,1,1,1,1,1,1,1,1,1,1,1,2,8,1,1,2,1,1,1,2,8,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,2,2,1,1,2,1,1,1.0,1,1,1,2
9074,2019-12-12,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,3,3,1,1,2,1,3,3,1,1,3,1,1,1,3,1,1,3,2,1,8,2,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,8,3,1,1,1,1,1,3,3,1,3,1,3,3,1,3,3,1,8,1,1,8,3,1,1,2,1,3,8,3,1,1,3,1,1,3,3,3,1,1,2,1,1,8,1,1,1,3,1,1,1,2,1,1,3,1,1,3,3,3,1,3,3,1,1,1,2,3,2,3,1,3.0,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,1,2,1,1,2,1,8,3,2,3,1,1,3,2,8,1,1,1,1,1,1,1,3,8,8,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,9,1,1,3,1,3,2,1,1,1,1,1,1.0,2,1,1,2
9076,2019-12-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,8,1,8,1,1,1,1,3,1,1,1,1,8,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,8,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.0,1,1,1,1,1,1,1,1,1,3,1,1,1,8,1,1,1,1,1,1,2,8,1,3,1,1,1,1,3,8,1,1,1,1,1,1,1,1,8,8,1,8,1,1,1,1,1,3,1,1,1,1,1,1,8,1,1,1,8,9,8,1,1,1,1,1,1,3,1,1,1,1.0,1,1,1,3
9077,2019-12-12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,3,1,1,1,2,1,2,1,1,1,3,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,2,1,1,1,1,1,1,1,1,3,3,1,8,3,1,1,1,1,1,3,3,1,2,1,3,2,1,3,2,1,8,1,1,8,3,1,1,1,1,3,8,3,1,3,1,1,1,2,3,3,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,3,1,3,1,1,1,1,2,3,1,1,1,3.0,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,1,8,3,2,3,1,1,3,3,1,1,1,1,1,1,1,1,1,8,8,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,9,1,1,2,1,3,1,1,1,1,1,1,1.0,2,1,1,1
9081,2019-12-12,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,3,2,1,1,2,1,3,2,1,1,3,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,8,3,2,1,2,1,1,1,1,1,1,1,1,1,3,3,3,1,8,3,1,1,1,1,1,3,3,1,2,1,3,3,1,3,2,1,8,1,1,8,3,1,1,1,1,3,8,3,1,2,3,1,1,3,3,3,1,1,2,1,1,1,1,1,1,3,1,1,1,8,1,1,2,1,1,3,3,3,1,3,3,1,1,1,1,3,2,3,1,3.0,1,1,1,1,1,1,1,1,1,1,3,3,1,8,3,1,2,1,1,1,1,8,3,8,3,1,1,3,3,1,1,1,1,1,8,1,1,2,8,1,1,1,3,3,3,2,1,1,1,1,1,1,1,1,2,1,1,2,8,9,8,1,3,1,3,1,1,1,1,1,2,1.0,2,1,1,2
9082,2019-12-12,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,8,1,1,8,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,8,1,1,1,8,9,1,1,2,1,1,1,1,1,1,1,1,1.0,1,1,1,1
9089,2019-12-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,8,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,8,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.0,1,1,1,1,1,1,1,1,1,2,1,1,1,8,1,2,1,1,1,1,1,8,1,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,8,8,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,9,8,2,1,1,3,8,1,2,8,1,1,2.0,1,1,1,2
9090,2019-12-12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,8,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1
9091,2019-12-12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,8,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,8,1,2,1,1,8,1,1,8,1,1,1,1,1,1,8,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,8,9,8,1,1,1,3,1,1,1,1,1,1,1.0,1,1,1,1
9092,2019-12-12,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,1,2,2,1,1,1,1,3,2,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,8,2,1,1,1,1,1,2,2,1,2,1,2,8,1,3,2,1,8,1,1,8,2,1,1,1,1,2,8,2,1,1,2,1,1,2,3,2,1,1,2,1,1,1,1,1,1,2,1,1,1,8,1,1,2,1,1,2,2,2,1,2,2,1,1,1,8,2,1,2,1,2.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,8,8,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,8,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,8,1,1,2,1,9,1,1,3,1,3,1,1,1,1,1,1,1.0,1,1,1,1
9093,2019-12-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,8,1,8,1,1,1,1,1,2,2,2,1,8,2,1,1,1,1,1,2,2,1,2,1,2,8,1,3,3,1,8,1,1,8,2,1,1,1,1,2,2,2,1,1,2,1,1,2,3,2,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,8,2,1,2,1,2.0,1,1,1,1,1,1,1,1,1,1,2,2,1,8,2,1,1,1,1,1,2,8,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,8,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,8,1,1,2,8,9,8,1,3,1,3,1,1,1,1,1,1,1.0,1,1,1,1
9095,2019-12-12,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,3,1,1,1,1,1,3,1,1,1,3,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,8,3,1,1,1,1,1,3,3,1,2,1,3,8,1,3,2,1,8,1,1,8,3,1,1,1,1,3,8,3,1,1,1,1,1,3,3,3,1,1,2,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,3,3,3,1,3,1,1,1,1,1,3,1,1,1,3.0,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,8,3,1,3,1,1,3,3,1,1,1,1,1,1,1,1,1,8,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,9,1,1,2,1,3,1,1,1,1,1,1,1.0,2,1,1,1
9102,2019-12-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,8,1,1,1,1,1,2,2,2,1,8,2,1,1,1,1,1,2,2,1,2,1,3,2,1,3,2,1,8,1,1,8,2,8,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,2,1,1,2,2,2,1,2,2,1,1,1,2,2,1,2,1,2.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,8,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,8,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,8,9,8,1,2,1,3,1,8,1,1,1,1,1.0,2,1,1,1
9104,2019-12-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,8,1,1,8,1,1,1,1,1,1,1,1,1,1,1,8,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,9,1,1,1,1,2,1,1,1,1,1,1,1.0,1,1,1,1
9106,2019-12-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,8,1,2,2,1,8,1,1,8,1,1,1,1,1,1,8,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,8,9,1,1,2,1,3,1,1,1,1,1,1,1.0,1,1,1,1
